RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg,RunTime
1, 0.047619047619047616, 0.045351473922902501, 16, 0.35851400948580936, 0.0016534861369810292, 0.02845727463655693, 0.99, 10, 19.8, 20, 22.350000000000001, 0.22750000000000004, 0.0, 0.49202380952380953, 0.00062060657596371856, 196.8095238095238, 99.297052154195015, 0.0, 0.35850406959033509, 5.5768833000300716e-12, 6.302373104819573e-05, 3.2983863076330184e-11, 0.02846182223568991, 9.8819509610147007e-13, 0.3585140094858093, 3.0814879110195774e-33, 0.028457274636556933, 4.8148248609680896e-35, 0.001653486136981029, 1.88079096131566e-37, 3.7994985443803415, 0.6508127487558808, 0.21334462638810464, 0.00096916288947320286, 2, 3, 1, 0.0, 0.0, 0.5345860374101582, 1.4627194751418355, 2.3582535280166002, 1.145556640049521, 0.041357114997368605, 119
2, 0.095238095238095233, 0.086167800453514756, 16, 0.14387026917517906, 0.0015004485107384662, 0.025824015443257325, 0.99, 10, 19.8, 20, 32.0, 0.10000000000000001, 0.0, 0.68059523809523825, 0.001460657596371882, 272.23809523809524, 233.70521541950109, 0.0, 0.14387184357501898, 6.2831285659403315e-12, 9.4533513837574186e-05, 2.3875470693748261e-10, 0.025827852219204646, 2.412518888703673e-13, 0.14387026917517909, 7.7037197775489434e-34, 0.025824015443257319, 4.8148248609680896e-35, 0.0015004485107384662, 0.0, 3.4894428719659021, 0.66275588089189674, 0.28166311734860117, 0.00026277302639998647, 2, 2, 3, 1.6666666666666667, 0.69841269841269848, 0.7254475031329286, 7.7842945584881065, 5.4766719620249722, 11.534640655920299, 0.46513470606714835, 120
3, 1.4285714285714286, 1.8639455782312919, 12, 0.16030318794614057, 0.0031198555504478595, 0.03214314846227641, 0.99, 10, 19.8, 20, 108.09999999999999, 58.490000000000009, 0.0, 0.37071428571428572, 0.00045008503401360581, 148.28571428571428, 72.013605442176882, 0.0, 0.16032032547211181, 1.2536556962468879e-11, 0.00016793421875172966, 9.4101488721418423e-10, 0.032141145644065651, 4.5473839153856562e-13, 0.1603031879461406, 7.7037197775489434e-34, 0.032143148462276408, 0.0, 0.0031198555504478595, 0.0, 2.6675661634541226, 0.11365021934303486, 0.53704431246594508, 0.00021271641764644138, 3, 2, 3, 3.1428571428571428, 1.8367346938775508, 0.45612566678327443, 7.3409604193853868, 0.86552408838595107, 1.738031632778112, 0.0053513412342046434, 120
4, -0.047619047619047616, 0.045351473922902494, 2, 0.14083429842832865, 0.00322936574634505, 0.0790787801429469, 0.99, 10, 19.8, 20, 9.8000000000000007, 0.15999999999999998, 0.0, 0.10464285714285715, 3.171768707482992e-05, 41.857142857142854, 5.0748299319727881, 0.0, 0.14088741501769944, 3.2132133205032641e-12, 0.00012916001982662818, 3.2453476242732013e-21, 0.079079096614724023, 2.3733325739684167e-11, 0.14083429842832865, 0.0, 0.079078780142946906, 0.0, 0.0032293657463450505, 1.88079096131566e-37, 3.6588794034034811, 0.26213090330587635, 0.79576719576719601, 7.6145684611293298e-05, 2, 1, 2, 0.0, 0.0, 0.7583501197070054, 10.15873015873016, 39.774922314604865, 34.929687597090656, 14.78775562609164, 120
5, 0.047619047619047616, 0.14058956916099771, 6, 0.22377051262418307, 0.003716456955787627, 0.07414449384591186, 0.99, 10, 19.8, 20, 21.449999999999999, 0.4474999999999999, 0.0, 0.14642857142857144, 0.00017295918367346945, 58.571428571428569, 27.673469387755102, 0.0, 0.22369935764128787, 1.3415750769896936e-11, 0.00015077937193457667, 3.0770056226426256e-09, 0.074146634839180756, 2.5729016939151405e-12, 0.22377051262418307, 0.0, 0.074144493845911874, 1.9259299443872359e-34, 0.0037164569557876261, 7.5231638452626401e-37, 4.3970102569085627, 0.51787414619396277, 0.80685739381391541, 0.00014063671704077943, 2, 2, 3, 0.90476190476190477, 0.56235827664399107, 0.7225516887654829, 5.7702132236293728, 0.66925893280395976, 2.2600309926142281, 0.057305078505127567, 120
6, 0.23809523809523808, 0.18140589569160995, 5, 0.36033536200960425, 0.001031270507860921, 0.07309736682305479, 0.99, 10, 19.8, 20, 56.149999999999999, 3.1275000000000004, 0.0, 0.33154761904761904, 0.00039254535147392267, 132.61904761904762, 62.807256235827666, 0.0, 0.36039247482803072, 3.202658370029913e-11, 5.968112939846605e-05, 2.1976431798732219e-10, 0.073086235068329744, 7.3943517248288088e-13, 0.36033536200960431, 1.2325951644078309e-32, 0.073097366823054788, 0.0, 0.001031270507860921, 0.0, 3.8944104191744495, 0.56285615314858384, 0.70898762573104768, 0.0020200741717960823, 2, 1, 2, 0.76190476190476186, 0.84807256235827666, 0.34086430666647355, 33.548340188625602, 6.3538296964888188, 53.108140250025968, 27.684568371782717, 119
7, 0.52380952380952384, 0.34467120181405891, 7, 0.29253007895501704, 0.0029704256201039977, 0.09601146351402685, 0.99, 10, 19.8, 20, 63.299999999999997, 6.1100000000000012, 0.0, 0.70464285714285713, 0.0041430272108843522, 281.85714285714283, 662.88435374149651, 0.0, 0.2925488128225347, 2.2189581289999817e-11, 0.00014085579844220651, 8.5107938262531705e-10, 0.096013234752279714, 2.0584321249990958e-12, 0.29253007895501704, 0.0, 0.09601146351402684, 1.9259299443872359e-34, 0.0029704256201039969, 7.5231638452626401e-37, 3.5110992631403954, 0.4956064056705588, 0.24114429619906086, 0.00063523920807704247, 2, 1, 1, 3.5714285714285716, 4.1496598639455788, 0.4710208176603861, 1.6472692621873894, 0.35576442830759281, 1.3234105580442352, 0.04972489370623797, 120
8, 3.7142857142857144, 3.0612244897959178, 11, 0.1626574732581716, 0.003071821133078188, 0.05284548492921763, 0.99, 10, 19.8, 20, 186.05000000000001, 449.14749999999992, 0.0, 0.32940476190476187, 0.00025649092970521522, 131.76190476190476, 41.038548752834465, 0.0, 0.16265796107160618, 2.4803432888075514e-12, 0.00016561058518602874, 1.1478058240783664e-09, 0.052850154900771884, 1.1934721516255272e-12, 0.16265747325817159, 0.0, 0.052845484929217638, 4.8148248609680896e-35, 0.0030718211330781884, 1.88079096131566e-37, 6.1426183156376934, 0.29337754566688912, 0.40962265805191767, 0.00076058253092864403, 1, 1, 3, 15.285714285714286, 32.10884353741497, 0.48387363280304624, 6.6589886217659382, 1.9421496227956265, 2.0150356561810931, 0.0041229020225064675, 120
9, 0.0, 0.095238095238095233, 11, 0.36336476460438205, 0.001364575800780794, 0.07296203582377463, 0.99, 10, 19.8, 20, 14.5, 0.25, 0.0, 0.27583333333333337, 0.00029662698412698393, 110.33333333333333, 47.460317460317455, 0.0, 0.36327390545163035, 5.6750104839459792e-10, 0.00010112579855609121, 1.7605723903039065e-09, 0.072984662788957128, 5.731792382098557e-12, 0.36336476460438216, 3.0814879110195774e-33, 0.072962035823774612, 0.0, 0.0013645758007807946, 4.70197740328915e-38, 5.0199164164642536, 1.439919978758196, 0.5365079365079366, 0.0034819853867472904, 2, 3, 2, 0.0, 0.0, 0.4277920458226927, 23.526949241234952, 6.8300856818461693, 2.7224699752723547, 0.03708522103786932, 119
10, 0.047619047619047616, 0.14058956916099771, 14, 0.10195494040637496, 0.0017849870384376474, 0.007546224202862468, 0.99, 10, 19.8, 20, 10.85, 0.32750000000000001, 0.0, 0.43154761904761907, 0.00040802154195011364, 172.61904761904762, 65.283446712018133, 0.0, 0.1019627497192267, 7.6683966898426275e-11, 8.9225119794021803e-05, 2.8168640665077229e-17, 0.0075453895863895441, 1.4698704340934499e-13, 0.10195494040637497, 0.0, 0.0075462242028624688, 7.5231638452626401e-37, 0.0017849870384376481, 4.231779662960235e-37, 4.2674330990218206, 0.92011279832602577, 0.74025974025974017, 0.0024189014448754717, 2, 2, 2, 0.2857142857142857, 0.20408163265306123, 0.6669545683861526, 9.0428090428090435, 11.341523991836647, 2.7124163438415176, 0.0049138787010958055, 120
