RowID,IndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,TotalAbundance,ImmigrationRate,ResourceConcentration,ResourceParticles,Speciation,AvgPerCapitaGrowth,AvgPerCapitaMaint,AvgPerCapitaActiveDispersal,SpecGrowth,SpecDisp,SpecMaint,AvgDist,DormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,AvgEncounter,Aggregation
17, -5.3636363636363633, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 866, 0.1, 0.22931818181818181, 91.727272727272734, 0.01, 0.46134361860917678, 0.0011238896012257652, 0.0041509472983126657, 0.28618771441659524, 0.0050402270017762393, 0.0044718210860843549, 2.9543102362361666, 0.47808908992344307, 1, 1, 1, 26.545454545454547, 0.27767816487917685
18, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 15, 0.1, 0.24727272727272726, 98.909090909090907, 0.01, 0.37252934734958193, 0.0010304186275072917, 0.0048581370488478184, 0.28465359274920127, 0.0056731635328185759, 0.0046691027797275218, 4.6540626694502443, 0.58522727272727282, 2, 3, 2, 0.090909090909090912, 0.05874026038753636
19, 2.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 536, 0.1, 0.080681818181818174, 32.272727272727273, 0.01, 0.30774719436267434, 0.0011110870807084939, 0.0062034265461558321, 0.29492839988344594, 0.0055215662248271112, 0.0044599845238895907, 2.7501100288584848, 0.47752492004019148, 1, 2, 3, 4.0909090909090908, 0.23451359090047005
20, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 15, 0.1, 0.49863636363636366, 199.45454545454547, 0.01, 0.19639895377583177, 0.0013032737445570709, 0.0052659986869208978, 0.25664488278239433, 0.0053286470718007716, 0.0045462735511657727, 2.8636455171825608, 0.40315695656252931, 2, 2, 1, 0.36363636363636365, 0.2855800962293809
21, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 999, 0.1, 1.4863636363636366, 594.5454545454545, 0.01, 0.40390361576438832, 0.0035599814499158011, 0.0079131193722966446, 0.2785164112537854, 0.0052594612663269128, 0.0039635917323425866, 1.204409247891967, 0.036854516586051871, 2, 1, 3, 547.5454545454545, 0.26017891613924193
22, 0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 16, 0.1, 0.61181818181818171, 244.72727272727272, 0.01, 0.31959208317930793, 0.0020139846918535245, 0.0066540344742380348, 0.28099544248865277, 0.0055793636134429002, 0.0048470400464131471, 2.3690335947973753, 0.51287462537462536, 2, 2, 1, 0.54545454545454541, 0.3744258961926319
23, 4.4545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 646, 0.1, 0.19613636363636361, 78.454545454545453, 0.01, 0.37346351709962416, 0.0017729429262363817, 0.0048914151958268587, 0.2686856495804355, 0.0056585396091478283, 0.0040617722153744595, 2.810220536882893, 0.18177368750683678, 1, 1, 1, 34.454545454545453, 0.09736017392419945
24, 9.2727272727272734, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 500, 0.1, 0.086590909090909093, 34.636363636363633, 0.01, 0.44331863972495883, 0.002239762761520468, 0.0084118157366092731, 0.27662277285836018, 0.0057769549791711538, 0.0044343516765880048, 7.2135324264873484, 0.12261697290828666, 1, 2, 3, 13.454545454545455, 0.16946143055936333
25, 0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 126, 0.1, 0.12977272727272729, 51.909090909090907, 0.01, 0.24733413515745264, 0.00095042120202292499, 0.0051860417710348225, 0.25800592606413669, 0.0060180744347199536, 0.0043603133480764394, 1.5925913258362625, 0.49322566905975301, 1, 2, 2, 3.0909090909090908, 0.19839522721515182
26, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 18, 0.1, 0.27386363636363636, 109.54545454545455, 0.01, 0.35568372899841944, 0.00081839766208382516, 0.0037797339376107954, 0.26383582896699348, 0.0053836317278246398, 0.004389195181399041, 2.711857065312965, 0.54787499500938242, 1, 3, 1, 0.90909090909090906, 0.17140199024517994
27, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 39, 0.1, 0.27545454545454545, 110.18181818181819, 0.01, 0.39803186145355324, 0.00096681430608639742, 0.0043921160826731051, 0.28799402409381569, 0.0051205142576256765, 0.0043878957427918022, 2.6364428931070649, 0.71644354545401312, 2, 3, 1, 1.0, 0.18422332902743435
28, -0.90909090909090906, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 19, 0.1, 0.14545454545454548, 58.18181818181818, 0.01, 0.24213444537500911, 0.00095563627617004652, 0.0058796245241539181, 0.29673320465784242, 0.0056887537397802721, 0.0051966596042407271, 3.8233837004183444, 0.87788792166158514, 2, 3, 3, 0.27272727272727271, 0.3727887627167373
29, -7.7272727272727275, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 521, 0.1, 0.11522727272727273, 46.090909090909093, 0.01, 0.39041167675344024, 0.0009695260049051792, 0.0072986621626770437, 0.24595351785310682, 0.005482197513531034, 0.0044427343291954446, 3.4143809851064346, 0.37245215992876873, 1, 2, 2, 3.8181818181818183, 0.22455734009747091
30, -0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 71, 0.1, 0.62090909090909085, 248.36363636363637, 0.01, 0.36254798122826931, 0.00099527887108015315, 0.0083796581305520881, 0.24368410152445169, 0.0060671969172076175, 0.0044058382765011063, 2.2827370536808362, 0.7127964455697513, 2, 2, 2, 1.4545454545454546, 0.03647452918573532
31, -1.0909090909090908, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 978, 0.1, 1.8502272727272726, 740.09090909090912, 0.01, 0.47583540644877936, 0.0046814387698320354, 0.0083140038942082772, 0.28777302560759321, 0.0058009663126409681, 0.004412570407378958, 1.2453004447400498, 0.065506592933519889, 2, 1, 2, 156.90909090909091, 0.07950895253327174
32, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 351, 0.1, 0.11863636363636365, 47.454545454545453, 0.01, 0.24137363481208238, 0.0011165430878579444, 0.0020755083664307137, 0.23189904739060135, 0.005606969833686833, 0.0041064244770881294, 2.0010873796868114, 0.27891788968572206, 1, 2, 2, 6.1818181818181817, 0.331438536642079
33, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 16, 0.1, 0.20886363636363636, 83.545454545454547, 0.01, 0.28342260837542821, 0.00096235087417922624, 0.0050630514146488507, 0.28517715002356681, 0.00551389221711989, 0.0042116050036995331, 5.0952821593753272, 0.76069518716577533, 1, 3, 2, 0.0, 0.3186214695076391
34, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 7, 0.1, 0.24613636363636363, 98.454545454545453, 0.01, 0.20368128916033046, 0.003366080371357895, 0.0072369739020756909, 0.30765100729246558, 0.0053020221443814564, 0.0050518434881307158, 2.9096087898663723, 0.47932900432900438, 2, 3, 1, 0.27272727272727271, 0.29094352631775194
35, 1.5454545454545454, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 149, 0.1, 1.0777272727272729, 431.09090909090907, 0.01, 0.38472723732720993, 0.0018022844550577963, 0.0023504451662093835, 0.31549628777619709, 0.0055168785842574525, 0.0048135593591261206, 8.2776792820302276, 0.26524793389315465, 2, 2, 3, 3.7272727272727271, 0.08742920455005973
36, -1.1818181818181819, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 24, 0.1, 0.83590909090909093, 334.36363636363637, 0.01, 0.23640547123993755, 0.00066852561417300727, 0.0062884212394638088, 0.26380363140836155, 0.006144922319944345, 0.0041125117466133589, 6.5878590778574964, 0.82308945250121723, 2, 1, 2, 0.090909090909090912, 0.18832500321583145
37, 1.5454545454545454, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 345, 0.1, 0.10750000000000001, 43.0, 0.01, 0.29822411201584215, 0.001460611020549168, 0.0043121785669245584, 0.30137845664513124, 0.0061295872068440173, 0.0046259192055952691, 2.5663004590932821, 0.64040773619240376, 1, 2, 2, 5.4545454545454541, 0.04280354530963184
38, -2.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 57, 0.1, 1.1206818181818179, 448.27272727272725, 0.01, 0.21260187539036871, 0.00081216500626900615, 0.0037071093242363158, 0.26147720456592544, 0.0050627926937761667, 0.0040242833302518441, 3.1666160433543094, 0.70607473214212957, 2, 1, 1, 1.3636363636363635, 0.04776242647713958
39, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 23, 0.1, 0.54249999999999998, 217.0, 0.01, 0.26705107064479477, 0.00089034845798569148, 0.0046418693591208293, 0.23647313081866728, 0.0056607907750340376, 0.0044152407359090351, 4.8066777227935935, 0.90106914019957496, 2, 2, 3, 0.45454545454545453, 0.17544805378547745
40, 2.2727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 164, 0.1, 0.19227272727272729, 76.909090909090907, 0.01, 0.16655635319405604, 0.0011536725317489193, 0.0057909417046584774, 0.26090440300893747, 0.0054025420365284025, 0.0045126802337562884, 2.2427723374952007, 0.4411636639062706, 1, 2, 3, 7.6363636363636367, 0.023268286109590176
41, -3.0909090909090908, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 146, 0.1, 0.14431818181818182, 57.727272727272727, 0.01, 0.27170281123025153, 0.001130726558799852, 0.0045510474027489487, 0.27752975662256235, 0.0055163409833327501, 0.004859596951589119, 4.9311428609307848, 0.6342426007236992, 1, 2, 2, 2.1818181818181817, 0.18686066342040134
42, -1.1818181818181819, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 59, 0.1, 0.82113636363636366, 328.45454545454544, 0.01, 0.34110987073671678, 0.0012273071365404989, 0.0047385396078717988, 0.27222061896440997, 0.0051476059271903015, 0.0040719338541582301, 3.0681476850986154, 0.69492797522542293, 2, 1, 1, 2.0, 0.08657287267440818
43, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 988, 0.1, 0.056136363636363644, 22.454545454545453, 0.01, 0.39304170418172668, 0.001442586797151745, 0.0050467565738999401, 0.25557448609072009, 0.0056842577624738322, 0.0042163010625391809, 7.1062345137575846, 0.22632502801476162, 1, 1, 3, 22.818181818181817, 0.31823494652202616
44, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 981, 0.1, 1.5738636363636365, 629.5454545454545, 0.01, 0.3809577826916174, 0.0052156975987585064, 0.0048359468723454709, 0.2826770011331598, 0.0051616890490533696, 0.004299271821424683, 0.5811735997417774, 0.015246013482463155, 2, 1, 2, 248.36363636363637, 0.26603677029590067
45, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 26, 0.1, 0.82818181818181813, 331.27272727272725, 0.01, 0.19931805628979407, 0.0020559912699889614, 0.0040753451895772456, 0.2447531552718088, 0.0050996901294750865, 0.0043083365235642044, 2.8662955275977384, 0.64867132867132871, 2, 2, 1, 0.72727272727272729, 0.37773798750580745
46, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 13, 0.1, 0.5763636363636363, 230.54545454545453, 0.01, 0.22909306704758209, 0.00055555249401062869, 0.0059792721611729716, 0.22830615777085128, 0.0062385707965956936, 0.0041373119919451808, 4.2430061674088275, 0.75965235744647508, 2, 2, 3, 0.0, 0.27212599461266607
47, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 5, 0.1, 0.25386363636363635, 101.54545454545455, 0.01, 0.16822254593561287, 0.0029938128645524893, 0.0046960375271348064, 0.25084824369568326, 0.0056095552016008831, 0.0043379353736982557, 3.08712967978901, 0.58181818181818179, 1, 3, 1, 0.18181818181818182, 0.0613257295630317
48, 7.5454545454545459, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 588, 0.1, 0.11840909090909091, 47.363636363636367, 0.01, 0.35934286574127811, 0.00092932860786757441, 0.0058537802228279395, 0.28084789654432102, 0.0057603914252467442, 0.0043553619611905381, 2.8699918336438688, 0.43608456090686859, 1, 1, 1, 32.272727272727273, 0.15233389999450345
49, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 30, 0.1, 0.25590909090909092, 102.36363636363636, 0.01, 0.38276209397528638, 0.0020919381806798077, 0.0056423076838882534, 0.30215581215977394, 0.0059891633336761766, 0.0043119391538172513, 3.6500883376854092, 0.49923235665171151, 1, 3, 2, 0.63636363636363635, 0.1485529151096811
50, -2.0909090909090908, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 134, 0.1, 1.0968181818181817, 438.72727272727275, 0.01, 0.333858423280815, 0.0011320287472695245, 0.0024504145487602822, 0.27475636505432105, 0.0052113382114855325, 0.0040196152148388601, 5.2548377017604544, 0.48941799787734225, 2, 2, 3, 0.63636363636363635, 0.3651420315553437
51, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 53, 0.1, 0.74568181818181811, 298.27272727272725, 0.01, 0.4054685017318358, 0.0014377187961785237, 0.0037331936723373343, 0.26148280644766247, 0.0057433380535349609, 0.0042085338910088452, 2.7353085026689241, 0.49421104237974389, 2, 2, 2, 2.0909090909090908, 0.07281251705019552
52, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 23, 0.1, 0.16954545454545453, 67.818181818181813, 0.01, 0.24282873569666535, 0.00099839880346126123, 0.0043290436967242272, 0.25533262220310993, 0.0059534824320693772, 0.0040536578937871454, 2.1509061219387462, 0.84068850560945407, 2, 3, 3, 0.0, 0.18214218619344713
53, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 18, 0.1, 0.23250000000000001, 93.0, 0.01, 0.18144293016728655, 0.0019518214158964465, 0.0051268884910861574, 0.25032475594657833, 0.0050051638792526845, 0.0045350507790422349, 4.13528394463982, 0.63632298214341565, 1, 3, 2, 0.0, 0.015743675526560846
54, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 20, 0.1, 0.18772727272727269, 75.090909090909093, 0.01, 0.25420095380109725, 0.0016211417697781401, 0.0040853274429094415, 0.26943079802444686, 0.0055815379328291812, 0.0047557625806372347, 2.8971616220704619, 0.4060554278257627, 2, 3, 1, 0.27272727272727271, 0.36092742494383256
55, -0.90909090909090906, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 25, 0.1, 0.2052272727272727, 82.090909090909093, 0.01, 0.33391134227568547, 0.0011404222176647526, 0.004684558649026279, 0.27182732925320163, 0.0060517607047004618, 0.0044190048361522965, 5.0458155528963982, 0.73441596942611131, 2, 3, 2, 0.18181818181818182, 0.0933433591617196
56, -1.0909090909090908, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 979, 0.1, 0.13477272727272729, 53.909090909090907, 0.01, 0.46903783833442991, 0.001041927696807256, 0.0073031747664963767, 0.28653116459304334, 0.0047914899298734459, 0.0041996749940872661, 2.5147587904627908, 0.067058700746177605, 1, 1, 1, 40.545454545454547, 0.23098459330746324
57, -1.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 36, 0.1, 0.26931818181818179, 107.72727272727273, 0.01, 0.15682483552147963, 0.00061543285707614157, 0.0056666089938258732, 0.2769523483795665, 0.0049891308847109083, 0.0043245271450862216, 3.4467994399128994, 0.68908934566994207, 2, 3, 3, 0.72727272727272729, 0.05398358810930133
58, -0.72727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 37, 0.1, 0.75250000000000017, 301.0, 0.01, 0.1994994102072585, 0.00080039117462363881, 0.0044891675939062597, 0.25132211285676126, 0.0052784563106286911, 0.0038111468721186421, 9.3108319597393976, 0.82756515283159471, 2, 2, 2, 0.090909090909090912, 0.26276873163688724
59, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 27, 0.1, 0.20954545454545451, 83.818181818181813, 0.01, 0.27598325092322623, 0.0011042874033959722, 0.0073762585385991845, 0.27076669309201623, 0.0057793605244743943, 0.0048305814265267666, 5.7357036404587074, 0.45371293313451261, 1, 3, 2, 0.090909090909090912, 0.10407237723528846
60, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 57, 0.1, 0.15840909090909092, 63.363636363636367, 0.01, 0.27228118700287263, 0.0016902421824385764, 0.0032442353971404523, 0.26300968446665202, 0.0048964912526357901, 0.0041731314109173193, 3.0361777813067961, 0.31618276775189347, 1, 2, 1, 7.3636363636363633, 0.05688991640853891
61, -9.6363636363636367, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 493, 0.1, 0.092727272727272728, 37.090909090909093, 0.01, 0.37545386026815852, 0.0022147646589768207, 0.0080510478751014795, 0.30355763209936237, 0.0052904405858703049, 0.0051793498473694599, 3.7197383810990301, 0.57745316247807321, 1, 2, 3, 9.1818181818181817, 0.342243880307073
62, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 995, 0.1, 1.6720454545454544, 668.81818181818187, 0.01, 0.39801372461626677, 0.0044011205644365068, 0.0037950372782187785, 0.25404479692163573, 0.0046427681229849055, 0.0039370407462322923, 8.7526702490630761, 0.21174428653460844, 2, 1, 2, 198.90909090909091, 0.19548527265121746
63, -1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 38, 0.1, 1.0631818181818182, 425.27272727272725, 0.01, 0.32733580605549301, 0.0022709698830307582, 0.0056825090005001308, 0.25979274802865909, 0.0044711782878920636, 0.0040104076084652709, 2.5540187457333543, 0.47293833028937304, 2, 1, 1, 1.2727272727272727, 0.31163603294959025
64, -3.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 957, 0.1, 0.065681818181818175, 26.272727272727273, 0.01, 0.44520605068878649, 0.002240840540616885, 0.003309951459989927, 0.29891491819090399, 0.0058318491497630154, 0.0047309693258386154, 4.2358103025176055, 0.55453023182887184, 1, 1, 2, 9.3636363636363633, 0.25366303875085966
65, 0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 86, 0.1, 1.3479545454545454, 539.18181818181813, 0.01, 0.28370990577736471, 0.00091432840254125972, 0.0072092386450157975, 0.25618705832770466, 0.005908286266034379, 0.0037462204444513869, 2.7115208270981883, 0.43395796006276299, 2, 1, 1, 3.6363636363636362, 0.24597395416625395
66, 0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 23, 0.1, 1.1415909090909091, 456.63636363636363, 0.01, 0.35592332963811957, 0.0019709724458472915, 0.0026705054914429745, 0.28723932248482098, 0.0052567654902825828, 0.003984996761634497, 5.6033674265965336, 0.23357270286748125, 2, 2, 2, 0.45454545454545453, 0.3228972203231287
67, -2.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 80, 0.1, 0.18931818181818177, 75.727272727272734, 0.01, 0.3152406683624619, 0.0031358151371680813, 0.0045649856658676697, 0.31641833267187952, 0.0059068010539211563, 0.0042739352906638484, 3.3870227390933176, 0.29805685692756928, 1, 2, 2, 3.9090909090909092, 0.07395065326129352
68, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 15, 0.1, 0.19522727272727272, 78.090909090909093, 0.01, 0.30245598072644547, 0.0010694267553631549, 0.0055081904554281783, 0.30299013188269336, 0.0058656208041680622, 0.0042487828621436061, 5.8107392699380238, 0.65196893749525331, 2, 3, 2, 0.0, 0.1869364154707459
69, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 32, 0.1, 0.30272727272727273, 121.09090909090909, 0.01, 0.24728608787478984, 0.00039191837244352876, 0.0046751487918546926, 0.28833386153405294, 0.0058007382601718664, 0.004532450518006912, 2.5829345824745755, 0.9479288856304986, 2, 3, 1, 0.090909090909090912, 0.28187469024303197
70, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 28, 0.1, 0.26454545454545458, 105.81818181818181, 0.01, 0.13491369076482965, 0.001660904253061414, 0.0049088455801498928, 0.24665222721494506, 0.0053383665235987197, 0.0045545185553949432, 2.7311044169896586, 0.60237431789155915, 1, 3, 1, 0.63636363636363635, 0.3268852321252869
71, -3.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 952, 0.1, 0.20045454545454547, 80.181818181818187, 0.01, 0.41174074024418467, 0.00059976766630761495, 0.0062921116666562133, 0.26330354175407494, 0.0055432512119063127, 0.0045229062775736526, 2.7775610875691989, 0.36025070286296029, 1, 1, 1, 28.636363636363637, 0.16325311111775137
