RowID,IndProduction,ResInflow,MaxResVal,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,TotalAbundance,ImmigrationRate,ResourceConcentration,ResourceParticles,Speciation,AvgPerCapitaGrowth,AvgPerCapitaMaint,AvgPerCapitaActiveDispersal,SpecGrowth,SpecDisp,SpecMaint,AvgDist,DormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,AvgEncounter,Aggregation
11, 1.6363636363636365, 13, 27, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 170, 0.1, 0.14727272727272725, 58.909090909090907, 0.01, 0.07184931443345631, 0.0029476988664634235, 0.06515733644269045, 0.062432416908252159, 0.11222127830769076, 0.012095968692454105, 3.1204089433018098, 0.50498141094062099, 1, 2, 3, 56.272727272727273, 0.8649157870977143
12, 3.3636363636363638, 16, 30, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 246, 0.1, 0.17159090909090907, 68.63636363636364, 0.01, 0.076234482423568437, 0.0033331541869271175, 0.10306940406260973, 0.059267070252568124, 0.11072505248966329, 0.010309814808373537, 5.5236809249215453, 0.43994776677597147, 1, 1, 2, 119.18181818181819, 0.5002186398474854
13, -0.90909090909090906, 1, 140, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 0.47045454545454546, 188.18181818181819, 0.01, 0.054204145533428227, 0.0018456128365743443, 0.13997426432120907, 0.052373635463585637, 0.1171710183036629, 0.010998432698471134, 10.652355147547228, 0.87056887150931039, 2, 2, 3, 0.18181818181818182, 0.22550029581946743
14, 2.8181818181818183, 14, 28, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 157, 0.1, 0.18886363636363637, 75.545454545454547, 0.01, 0.070388923058951808, 0.0027508422104505956, 0.10859484489986861, 0.052204631381265007, 0.11468235649017632, 0.0095447256072522819, 2.8790200054764004, 0.31317274278128887, 1, 2, 1, 93.727272727272734, 0.25759126383921704
15, -2.2727272727272729, 18, 127, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 118, 0.1, 0.25568181818181818, 102.27272727272727, 0.01, 0.055979399066583578, 0.0018722131810152145, 0.099835860206645005, 0.045821655043193014, 0.11088418315459028, 0.011429113340012216, 2.859939995149678, 0.55588376153736196, 1, 2, 2, 47.81818181818182, 0.756254553338035
16, 0.36363636363636365, 2, 148, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 58, 0.1, 0.026363636363636367, 10.545454545454545, 0.01, 0.081616339221432216, 0.002564220055605027, 0.079784984844818926, 0.053223388759247696, 0.10191070811669806, 0.012151501052514413, 3.2995913855805226, 0.67504405901067233, 1, 1, 2, 17.90909090909091, 0.5605770140357407
17, 0.18181818181818182, 6, 45, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 88, 0.1, 0.10181818181818181, 40.727272727272727, 0.01, 0.055945689420780258, 0.0020546269028349716, 0.091552827637873965, 0.050016156900715876, 0.10324092588861325, 0.011628087075320115, 3.9152799277677954, 0.51038811966764286, 1, 1, 2, 36.81818181818182, 0.6850174267729864
18, -1.5454545454545454, 4, 123, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 40, 0.1, 0.4170454545454545, 166.81818181818181, 0.01, 0.057359548362836875, 0.0013809126994857642, 0.10450396089709862, 0.052862505510185002, 0.12034236503006261, 0.010380321570983059, 2.4378602125420077, 0.87350859082111265, 2, 2, 1, 2.1818181818181817, 0.2555667291027135
19, -1.0909090909090908, 18, 25, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 11, 0.1, 0.5602272727272728, 224.09090909090909, 0.01, 0.05321272141418585, 0.0012951037067538472, 0.12033670268263087, 0.052531466688409918, 0.11398404738680211, 0.0099918509137065948, 7.9511147119618384, 0.78411073674874021, 2, 3, 3, 3.2727272727272729, 0.17946090001986248
20, -3.5454545454545454, 15, 187, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 167, 0.1, 0.067954545454545448, 27.181818181818183, 0.01, 0.06175571203665977, 0.002548821379451097, 0.077900988027285303, 0.048587391491786099, 0.13002230493412248, 0.011808683979984681, 2.6268413208943353, 0.32613110609908696, 1, 2, 1, 63.636363636363633, 0.3090036524719944
21, -0.90909090909090906, 2, 156, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 0.10386363636363637, 41.545454545454547, 0.01, 0.028076365775535513, 0.0015908893916317113, 0.10913303508591987, 0.048587529214216989, 0.12287995766517888, 0.011373904467822087, 6.0514319778822481, 0.75377304513668153, 2, 3, 3, 2.1818181818181817, 0.7682427626268853
22, -0.72727272727272729, 11, 110, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 13, 0.1, 0.58545454545454545, 234.18181818181819, 0.01, 0.063062588270672723, 0.0024912079503881844, 0.12061553339632561, 0.050478572290277121, 0.11778111623017082, 0.012109025944078932, 6.5394759251863581, 0.86041360600184125, 1, 3, 3, 2.0, 0.1241024804614838
23, -1.0, 15, 162, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 0.80045454545454542, 320.18181818181819, 0.01, 0.071929960580062721, 0.0012812709028890751, 0.080230226772191535, 0.058224654376106577, 0.11371653977329457, 0.011684021010200994, 6.3974065642363573, 0.8255353069869199, 1, 3, 2, 3.4545454545454546, 0.7830972988221296
24, -0.63636363636363635, 14, 127, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 28, 0.1, 0.55818181818181811, 223.27272727272728, 0.01, 0.047390172357295104, 0.0030920104160765587, 0.071786188742808163, 0.05572824631718299, 0.098954690873011952, 0.011867824262229204, 2.2777012837979829, 0.67182739227940957, 1, 3, 1, 6.0, 0.8167526152354737
25, -0.81818181818181823, 3, 27, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 14, 0.1, 1.0252272727272727, 410.09090909090907, 0.01, 0.080230263515766301, 0.0025287328592329145, 0.1407662856442409, 0.055739449266926727, 0.12091013394844417, 0.0096056998333578763, 8.5765068500586477, 0.74303830141150717, 2, 2, 3, 1.1818181818181819, 0.5004089353891705
26, -1.6363636363636365, 2, 95, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 26, 0.1, 0.1365909090909091, 54.636363636363633, 0.01, 0.068008489636937883, 0.0013454964225475532, 0.096712137682402499, 0.048501547941672829, 0.10645897028414657, 0.012336067218534535, 5.5024260145848851, 0.93905167563704162, 1, 3, 2, 0.72727272727272729, 0.12354454320977211
27, -0.90909090909090906, 9, 17, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 66, 0.1, 2.7615909090909088, 1104.6363636363637, 0.01, 0.067805109138136657, 0.0019452476146011866, 0.084373372520864479, 0.05343820037779301, 0.11237262974118928, 0.010902345118359903, 7.5504485003570405, 0.50821856312097302, 2, 1, 3, 16.454545454545453, 0.2968368659491103
28, -1.8181818181818181, 10, 109, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 29, 0.1, 1.3561363636363635, 542.4545454545455, 0.01, 0.070389558719614498, 0.0013942440802168212, 0.13969383424054327, 0.056367943691483964, 0.11425529430503643, 0.010312558747027833, 2.7568600629754614, 0.89595041452646107, 2, 2, 1, 2.1818181818181817, 0.2591837615486403
29, -0.63636363636363635, 8, 77, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 29, 0.1, 0.29250000000000004, 117.0, 0.01, 0.026587790754498342, 0.0017619111307767971, 0.15013993291968208, 0.053878070169132063, 0.11112742192474111, 0.011150204826478157, 5.358373192765451, 0.78232810331038172, 1, 3, 3, 4.8181818181818183, 0.17804027316617674
30, -0.63636363636363635, 5, 177, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 74, 0.1, 2.4056818181818183, 962.27272727272725, 0.01, 0.058373097275968372, 0.0014141885631310284, 0.13405456372420005, 0.056019629061933786, 0.11701213609903297, 0.010264256048365238, 2.6986819084590437, 0.7837283073908885, 2, 1, 1, 5.5454545454545459, 0.34172102552340666
31, -0.090909090909090912, 7, 183, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 37, 0.1, 0.12545454545454546, 50.18181818181818, 0.01, 0.053262453889051556, 0.0026483478923726577, 0.08532984556637821, 0.046593737225840016, 0.099357264898896278, 0.0098959491216958958, 5.5325854730998136, 0.51939933761457835, 1, 1, 2, 17.09090909090909, 0.8861529842098272
32, -1.8181818181818181, 19, 29, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 49, 0.1, 0.68613636363636366, 274.45454545454544, 0.01, 0.06377255020278888, 0.001043003693666236, 0.089757620953123327, 0.063215185031105792, 0.10691636280549574, 0.009178333416646799, 4.1140799473663927, 0.91495298555411575, 1, 3, 3, 3.5454545454545454, 0.8648575484724126
33, -1.2727272727272727, 17, 155, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 33, 0.1, 1.7352272727272728, 694.09090909090912, 0.01, 0.073641869021372527, 0.0021050335238237891, 0.083004011040648307, 0.052886517216561763, 0.11156016613375754, 0.0097360762247436939, 2.825970604282078, 0.7180382503784718, 2, 2, 1, 5.5454545454545459, 0.8423871112892894
34, -0.90909090909090906, 8, 79, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 81, 0.1, 0.20886363636363636, 83.545454545454547, 0.01, 0.067926457391213779, 0.0020635727345193647, 0.082090983485347768, 0.050680424340152921, 0.10206893129172312, 0.010581331346876359, 3.2006909959463119, 0.49006136978106041, 1, 2, 2, 23.545454545454547, 0.04137353983210519
35, 2.0, 20, 100, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 268, 0.1, 0.17181818181818184, 68.727272727272734, 0.01, 0.075834178069531605, 0.0029417422722408161, 0.11252858705612204, 0.053713504752380438, 0.097574366982548844, 0.012100045008054937, 7.0850297551166657, 0.23101800147467239, 1, 1, 3, 104.09090909090909, 0.28711548346690496
36, -0.18181818181818182, 16, 144, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 17, 0.1, 0.75249999999999995, 301.0, 0.01, 0.07283031187697396, 0.0026649974482507552, 0.068416829854630615, 0.059578137476130694, 0.096038986878135196, 0.012665520369105366, 6.1807452794481241, 0.72308377896613196, 2, 3, 2, 3.7272727272727271, 0.4251980084374702
37, 0.0, 2, 103, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 33, 0.1, 1.8854545454545453, 754.18181818181813, 0.01, 0.069357576546510077, 0.0024634649652778427, 0.092614088290728397, 0.058942926712555771, 0.11697546954390231, 0.010682507478017056, 3.1310429220358982, 0.60843630532678972, 2, 1, 1, 4.8181818181818183, 0.793295234947444
38, -2.7272727272727271, 11, 16, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 147, 0.1, 3.1172727272727272, 1246.909090909091, 0.01, 0.088328896182247638, 0.00076050843435802634, 0.053634236721493325, 0.060146653830172009, 0.10615315758087904, 0.0095483590259840042, 3.0785112150222074, 0.93244104013820361, 2, 1, 1, 5.8181818181818183, 0.3199405836046136
39, -0.63636363636363635, 8, 120, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 72, 0.1, 0.14113636363636364, 56.454545454545453, 0.01, 0.071741282404982343, 0.0036105480254064876, 0.0989174951631243, 0.057706677991658434, 0.09979233545145845, 0.011597154672778021, 3.7189925347259374, 0.59991418434105348, 1, 2, 2, 28.272727272727273, 0.6449614993841268
40, -0.18181818181818182, 11, 159, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 16, 0.1, 0.48636363636363633, 194.54545454545453, 0.01, 0.04739329844684461, 0.0022497570810816299, 0.1178843814240234, 0.055811959591378642, 0.10489722000649064, 0.012434468103042188, 5.3117708765183718, 0.87744779730073852, 1, 3, 3, 2.2727272727272729, 0.7590041107665487
41, -3.0, 11, 29, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 101, 0.1, 0.097500000000000003, 39.0, 0.01, 0.076803664800016117, 0.0024589043945914438, 0.12744507936047411, 0.049785523255906509, 0.11638280496740851, 0.011193934798500478, 5.3694390912575329, 0.51923684244931101, 1, 1, 2, 49.272727272727273, 0.5502755129574259
42, -0.54545454545454541, 8, 162, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 35, 0.1, 1.2215909090909092, 488.63636363636363, 0.01, 0.075066139834575885, 0.0024104248718586174, 0.08327137784505946, 0.049784169922188662, 0.11791138173319445, 0.011348543044484837, 14.276349603246102, 0.83386958386958387, 2, 2, 3, 2.2727272727272729, 0.5064036758947895
43, -0.54545454545454541, 11, 114, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 3.7681818181818176, 1507.2727272727273, 0.01, 0.070658200192176779, 0.001953436443599783, 0.10631762401449585, 0.059231310013931886, 0.11098502503684857, 0.0099964000259789611, 8.7254938148511716, 0.67521084975630441, 2, 1, 3, 5.9090909090909092, 0.5817136298780117
44, -0.27272727272727271, 1, 84, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 4, 0.1, 0.39727272727272728, 158.90909090909091, 0.01, 0.055861663081935208, 0.0021515033707370269, 0.084670944630259579, 0.055669742727762379, 0.093811128975287025, 0.012076308964549256, 10.668910423223958, 0.67878787878787883, 2, 1, 3, 0.45454545454545453, 0.5438598155039776
45, 1.4545454545454546, 14, 100, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 433, 0.1, 0.03727272727272727, 14.909090909090908, 0.01, 0.087754561937499184, 0.0020760368748393848, 0.075764599964268819, 0.057781493759719367, 0.10921794367210076, 0.010035507983257136, 2.9135814874219252, 0.44186916269467463, 1, 2, 1, 100.54545454545455, 0.5422347695845352
46, -1.0, 9, 90, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 52, 0.1, 0.50181818181818183, 200.72727272727272, 0.01, 0.035072085291586265, 0.00051605963149022093, 0.093225217683731154, 0.058021571389999679, 0.095584042905444061, 0.0099402005481264433, 5.9641349005666973, 0.92773379505725295, 2, 3, 3, 2.2727272727272729, 0.8445363575307485
47, -0.81818181818181823, 16, 53, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 55, 0.1, 4.6711363636363634, 1868.4545454545455, 0.01, 0.049413127585817847, 0.0024310874292405222, 0.147905437822105, 0.048598464429442642, 0.11145097238125823, 0.010456420220866167, 2.8775682941717715, 0.55151310669248843, 2, 1, 1, 18.09090909090909, 0.4643354362541251
48, -0.72727272727272729, 17, 177, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 12, 0.1, 0.85704545454545455, 342.81818181818181, 0.01, 0.050826451781108804, 0.0021162463339581832, 0.1068179439034101, 0.053759532926534528, 0.096096731824779194, 0.010454052766470408, 5.4012325768910587, 0.71477100470908517, 2, 3, 2, 1.5454545454545454, 0.12582588265176578
49, -1.3636363636363635, 19, 77, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 25, 0.1, 0.67386363636363633, 269.54545454545456, 0.01, 0.053803502850537921, 0.0014006326275250898, 0.11175954873959458, 0.055826937964557406, 0.1245185342672111, 0.010061401950255315, 7.3702771409992103, 0.94672214696686341, 1, 3, 3, 1.1818181818181819, 0.45840098545147134
50, -0.72727272727272729, 12, 28, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 7, 0.1, 0.5227272727272726, 209.09090909090909, 0.01, 0.055786581961205957, 0.0034672218991614293, 0.069020976945965776, 0.053078902404032353, 0.10474134386149331, 0.010013772687560565, 2.9613517578130004, 0.63950216450216457, 2, 3, 1, 2.0909090909090908, 0.42987399638161106
51, -0.090909090909090912, 6, 158, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 96, 0.1, 0.07227272727272728, 28.90909090909091, 0.01, 0.073665268794320907, 0.0027245234677064855, 0.087339584724059199, 0.057599763815588539, 0.10324424856118206, 0.01143679864733369, 3.6171241271746677, 0.56241049096284124, 1, 2, 2, 28.454545454545453, 0.664203296874025
52, -1.1818181818181819, 9, 37, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 60, 0.1, 3.4252272727272723, 1370.090909090909, 0.01, 0.078282872957371699, 0.0020935459645851913, 0.10774914237224492, 0.055089429089062933, 0.11171958577986203, 0.011368693068818133, 6.5777244271841138, 0.62859603184540491, 2, 1, 3, 12.727272727272727, 0.40153337614151385
53, -2.0909090909090908, 2, 64, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 43, 0.1, 0.53409090909090906, 213.63636363636363, 0.01, 0.059230455824304036, 0.0010639813569459338, 0.10764161091831909, 0.050155866782345668, 0.1133908984156997, 0.0095203231498196296, 3.1329124886882624, 0.93659205501584997, 2, 2, 1, 0.81818181818181823, 0.7576253759822772
54, -1.2727272727272727, 2, 99, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 10, 0.1, 0.77249999999999985, 309.0, 0.01, 0.066585618416696177, 0.0020356316793810492, 0.12171988382545532, 0.05162910874386218, 0.10247928811381191, 0.01141161821531762, 9.0945338605145238, 0.88510106594471916, 2, 1, 2, 1.1818181818181819, 0.2649444754024218
55, -1.5454545454545454, 7, 141, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 43, 0.1, 1.7497727272727273, 699.90909090909088, 0.01, 0.065867255896035412, 0.0020190030862731593, 0.12865461957903307, 0.062083615711016164, 0.10836237633519744, 0.010246911169031703, 2.8322147341555772, 0.75098232239391816, 2, 1, 1, 8.3636363636363633, 0.7149577603708893
56, -0.45454545454545453, 20, 92, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 129, 0.1, 0.33295454545454545, 133.18181818181819, 0.01, 0.064823465881600942, 0.0026264529125743351, 0.12241060145763752, 0.059853427517692043, 0.10716378656216136, 0.011959111882317771, 4.4915958303776096, 0.78161250023795403, 1, 2, 2, 29.363636363636363, 0.5150094277497493
57, -2.0, 2, 138, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 50, 0.1, 0.53500000000000003, 214.0, 0.01, 0.043870498463160316, 0.0013784943403939321, 0.11889166854120745, 0.055476445609997212, 0.11238453652325003, 0.010412000875720081, 5.7617598948994564, 0.87618246469620864, 2, 1, 3, 3.1818181818181817, 0.6046389632975466
58, -1.0909090909090908, 14, 108, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 1.9561363636363638, 782.4545454545455, 0.01, 0.066359356205073591, 0.0014784121527971006, 0.095800893468858325, 0.056231044126583196, 0.10690641359493534, 0.0098306098914677995, 2.5471563672953783, 0.87436208938185234, 2, 2, 1, 0.81818181818181823, 0.5677655721514
59, -0.72727272727272729, 2, 25, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 0.046136363636363635, 18.454545454545453, 0.01, 0.05958253574071088, 0.0021137327518915071, 0.13025093232915072, 0.054573162504140106, 0.10793419819973714, 0.010105044683209304, 6.6120337064537891, 0.59467085927040175, 1, 2, 2, 3.7272727272727271, 0.059125813743504126
60, -1.7272727272727273, 4, 138, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 37, 0.1, 1.7677272727272728, 707.09090909090912, 0.01, 0.089371306655824739, 0.0023115905442387349, 0.099136028057198719, 0.060912517989358088, 0.1173488507666932, 0.011870740636373818, 2.9848297282426119, 0.73643371100120103, 2, 1, 1, 5.1818181818181817, 0.5217987240968093
61, -0.63636363636363635, 9, 106, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 29, 0.1, 1.7186363636363637, 687.4545454545455, 0.01, 0.052142160284850643, 0.0026032602877735459, 0.088142900086402631, 0.053802100201129723, 0.10249913851999436, 0.010848714929831487, 2.6793407813842456, 0.63674645710240818, 2, 2, 1, 5.1818181818181817, 0.19222264939808292
62, -2.3636363636363638, 11, 199, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 25, 0.1, 2.9836363636363639, 1193.4545454545455, 0.01, 0.044654689544267212, 0.0029673107154327967, 0.12360859909492315, 0.05267706375263715, 0.10739328696662322, 0.010578415831875233, 2.6486194777775633, 0.65115907386988225, 2, 2, 1, 4.2727272727272725, 0.06157651625249742
63, 0.45454545454545453, 15, 149, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 95, 0.1, 0.29795454545454547, 119.18181818181819, 0.01, 0.076770982945501234, 0.0032233012491760344, 0.15211556912961285, 0.058158159294528368, 0.11351595871375225, 0.012324134395167633, 4.1445006287684629, 0.46493896740989821, 1, 2, 3, 47.090909090909093, 0.5633076497509488
64, -1.8181818181818181, 8, 87, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 14, 0.1, 0.33977272727272728, 135.90909090909091, 0.01, 0.059037676797981574, 0.0024138533024938044, 0.0798279935713158, 0.054474274373043682, 0.12057018524071403, 0.0103319067287798, 4.8901716219292419, 0.83419416332799401, 1, 3, 2, 1.9090909090909092, 0.5787088786272424
65, -1.4545454545454546, 19, 150, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 21, 0.1, 0.79181818181818175, 316.72727272727275, 0.01, 0.063154188357975455, 0.0014600594720685213, 0.088503084956370395, 0.052308739702768031, 0.10520516268805323, 0.010635883374747827, 2.7738694869723237, 0.83883553553320178, 1, 3, 1, 3.4545454545454546, 0.574511850977965
66, -1.2727272727272727, 14, 69, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 180, 0.1, 0.17363636363636362, 69.454545454545453, 0.01, 0.065124733208703239, 0.002137631355607648, 0.14357947807119195, 0.05303699168043529, 0.10204419054868531, 0.011101357984264983, 3.0237488264417518, 0.6934304758947778, 1, 2, 2, 53.0, 0.8857742708339329
67, -0.27272727272727271, 13, 22, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 43, 0.1, 3.6672727272727275, 1466.909090909091, 0.01, 0.080414424031041501, 0.0027234033173031973, 0.1307992975213822, 0.060978376450419501, 0.10659479219697016, 0.011597105104155842, 2.5362085004195793, 0.67389751914322626, 2, 1, 1, 8.0, 0.7421360194009601
68, -0.63636363636363635, 4, 81, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 20, 0.1, 0.20613636363636365, 82.454545454545453, 0.01, 0.064341747246946968, 0.0011882320477980507, 0.16307415406552611, 0.055783838755851883, 0.11353533342714224, 0.011259615443461712, 7.6083738932735709, 0.92302620304596594, 2, 3, 2, 0.63636363636363635, 0.2266750910083616
69, -1.5454545454545454, 1, 17, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 27, 0.1, 0.024545454545454547, 9.8181818181818183, 0.01, 0.058489543249642374, 0.0017618239984564211, 0.1296183566023511, 0.053141918615196813, 0.10932092532413132, 0.011348756773236381, 3.7107077231375949, 0.83533255332782741, 1, 2, 2, 0.18181818181818182, 0.7005937227576359
70, -1.0, 2, 152, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 6, 0.1, 0.078181818181818172, 31.272727272727273, 0.01, 0.05343199922373814, 0.0028209751894174664, 0.09273390933864252, 0.054255463873569387, 0.1100431937850528, 0.011614258926297565, 10.052505783434086, 0.90811032401941505, 2, 3, 3, 0.0, 0.8228440995879321
71, -1.0, 2, 192, 0.1, 0.02, 0.2, 0.99, 100, 19.8, 20, 34, 0.1, 0.011136363636363635, 4.4545454545454541, 0.01, 0.060064795817257884, 0.0026483747723599622, 0.1226041419960071, 0.051717055080891833, 0.11316074316502886, 0.011676676704760174, 3.8541650033238444, 0.64604829954345655, 1, 1, 1, 13.909090909090908, 0.5649106642416317
