RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg,RunTime
1, 0.095238095238095233, 0.086167800453514728, 5, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 89.5, 0.25, 0.0, 0.10988095238095241, 9.2545351473922872e-05, 43.952380952380949, 14.807256235827662, 0.0, 0.19999599153098405, 4.128254789696687e-12, 3.7384915165687603e-05, 3.8798708754906755e-11, 0.0099985068488744472, 3.8958025837304917e-20, 0.20000000000000001, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 6.1652702411202354, 0.28714649987507368, 0.92918970334700668, 0.00017470525413713046, 3, 2, 2, 0.0, 0.0, 1.0, 58.088644605498551, 0.53282956706549423, 2.1718548148903145, 0.16478264515144281, 120
2, 0.90476190476190477, 0.84807256235827688, 8, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 148.40000000000001, 19.740000000000002, 0.0, 0.22571428571428573, 0.00013818027210884355, 90.285714285714292, 22.108843537414963, 0.0, 0.19999098123176032, 7.5243230989592333e-13, 6.6301074106779606e-05, 4.654772390053899e-11, 0.0099995369509282058, 1.662646329390717e-14, 0.20000000000000004, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 5.8970376278588228, 0.59831974141637312, 0.71699024411939316, 0.00051665359043474802, 1, 1, 2, 3.5714285714285716, 5.4829931972789119, 1.0, 32.034277600784243, 1.0560551089109653, 1.8167341329036164, 0.034606197090186072, 120
3, 0.0, 0.0, 11, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 28.0, 0.0, 0.0, 0.39547619047619048, 0.00030274943310657583, 158.1904761904762, 48.439909297052147, 0.0, 0.2000179698692115, 0.0, 2.9713749760001502e-05, 5.8476510287363517e-11, 0.010000087760196787, 0.0, 0.20000000000000001, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 4.6657617186112921, 0.45182976188695079, 0.60204081632653061, 0.00039913924753574951, 3, 3, 3, 0.095238095238095233, 0.086167800453514756, 1.0, 11.18669690098262, 3.6869259055488057, 7.7870108152120645, 0.16971727634865055, 120
4, 0.76190476190476186, 0.84807256235827666, 19, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 89.650000000000006, 13.227500000000001, 0.0, 0.50297619047619058, 0.0006759637188208619, 201.1904761904762, 108.15419501133786, 0.0, 0.20001333742071414, 2.176283521293746e-11, 4.5791517761331038e-05, 4.4277503666023793e-11, 0.0099992044830024031, 2.373676280911763e-14, 0.20000000000000004, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 4.3888377123020552, 0.63729251321611768, 0.1792576578279608, 0.0012364616471638109, 1, 1, 2, 7.1904761904761907, 5.2970521541950113, 1.0, 19.3443630196148, 0.90035085209308563, 1.3650675680352882, 0.0015750133162054471, 120
5, 0.047619047619047616, 0.045351473922902501, 2, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 24.949999999999999, 0.047499999999999994, 0.0, 0.082023809523809513, 8.7018140589569323e-06, 32.80952380952381, 1.3922902494331064, 0.0, 0.19999843009186222, 7.2133076451452341e-13, 2.8691479901174633e-05, 5.8053240645292067e-11, 0.010000812956434263, 1.3932258739844407e-14, 0.20000000000000004, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 4.2810183226632557, 0.46566257417855395, 0.9177777777777778, 0.00022469135802469131, 3, 3, 3, 0.14285714285714285, 0.12244897959183672, 1.0, 9.4106280193236742, 0.056757450582277297, 23.460874153146612, 0.97870610237729849, 120
6, 0.0, 0.0, 2, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 26.0, 0.0, 0.0, 0.099761904761904774, 0.00010291950113378682, 39.904761904761905, 16.467120181405893, 0.0, 0.20000300544103222, 0.0, 4.4123667217444026e-05, 1.5131767968172368e-11, 0.0099993441506983118, 0.0, 0.20000000000000004, 7.7037197775489434e-34, 0.01, 3.009265538105056e-36, 0.00050000000000000023, 1.1754943508222875e-38, 2.7599040325156317, 0.25782191662963699, 0.95970695970695952, 6.7087979175891184e-05, 2, 2, 3, 0.2857142857142857, 0.29931972789115652, 1.0, 9.2600732600732591, 0.81063746997812969, 46.661782948366792, 43.588290524917859, 120
7, 0.047619047619047616, 0.045351473922902494, 12, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 32.100000000000001, 0.089999999999999997, 0.0, 0.3845238095238096, 0.00056346371882086182, 153.8095238095238, 90.154195011337876, 0.0, 0.19997440888088794, 3.8006152364452146e-13, 3.2584178933715364e-05, 8.9885086609674045e-11, 0.009999403275813723, 2.8294771347441362e-15, 0.20000000000000004, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 3.1950971805667567, 0.30491039037314022, 0.63221500721500723, 0.0008299202275798593, 1, 3, 2, 0.0, 0.0, 1.0, 34.703020993343586, 0.29527747430725421, 4.6494092889685854, 0.04895402001928522, 120
8, 0.14285714285714285, 0.12244897959183672, 19, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 25.149999999999999, 0.42749999999999988, 0.0, 0.57190476190476192, 0.0008737528344671204, 228.76190476190476, 139.80045351473922, 0.0, 0.20003620923729079, 1.1497236254402868e-12, 3.0280203073254554e-05, 8.1555763956643003e-11, 0.0099994589425787903, 3.8140096801478367e-14, 0.20000000000000001, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 3.3371709541863028, 0.24272915191857064, 0.060317460317460304, 0.00048770172982627201, 3, 3, 1, 0.047619047619047616, 0.045351473922902501, 1.0, 1.2466953336518554, 1.2170294773589398, 1.3635455226602189, 0.15552714003367618, 120
9, 0.2857142857142857, 0.39455782312925164, 5, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 66.549999999999997, 3.5474999999999994, 0.0, 0.53083333333333327, 0.0011049603174603168, 212.33333333333334, 176.79365079365084, 0.0, 0.20001080355837117, 1.3057252169373627e-12, 4.0843542931335051e-05, 6.4910811012263568e-11, 0.010001365786238411, 5.9571758603925524e-15, 0.20000000000000001, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 2.8311375125482892, 0.12364763119969351, 0.53590745782606342, 0.0021739233387026821, 2, 1, 2, 1.7142857142857142, 1.1564625850340136, 1.0, 26.654428600197392, 0.56740474180512701, 22.364302980363465, 0.16852253742972576, 120
10, 0.52380952380952384, 0.53514739229024944, 7, 0.2, 0.0005, 0.01, 0.99, 10, 19.8, 20, 62.450000000000003, 12.047500000000003, 0.0, 0.20202380952380952, 0.00012120181405895689, 80.80952380952381, 19.39229024943311, 0.0, 0.20002354261769131, 3.5082321135032783e-12, 2.9881362720422766e-05, 5.1467173422495126e-11, 0.0099992729641148487, 3.1968750359031266e-14, 0.20000000000000001, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 0.00050000000000000012, 1.1754943508222875e-38, 3.3905718086983425, 0.33615003294746992, 0.20350617841586355, 0.0003017645487167077, 3, 2, 1, 2.5714285714285716, 5.2925170068027221, 1.0, 1.4683372316247838, 0.55044506915442015, 1.2928756450658603, 0.32287271522165983, 120
