RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg,RunTime
1, -0.29999999999999999, 0.51000000000000001, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 19.149999999999999, 3.9274999999999998, 0.0, 0.084375000000000006, 2.7421874999999984e-05, 33.75, 4.3875000000000002, 0.0, 0.2000267195785955, 3.7015925028149575e-11, 0.00021943532817296924, 4.991026947059225e-09, 0.029993129490765397, 1.2171727024442283e-12, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000009, 1.2037062152420224e-35, 0.0010000000000000005, 4.70197740328915e-38, 2.9259273549855527, 0.11087166958519321, 0.82165520753756027, 0.0055305719280816278, 2, 3, 2, 0.0, 0.0, 0.4, 16.035512131487362, 8.1257915959540217, 3.6599755445256292, 0.1875550677534315, 69
2, -0.10000000000000001, 0.39000000000000001, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 22.550000000000001, 0.44750000000000006, 0.0, 0.17624999999999999, 0.00086156249999999981, 70.5, 137.84999999999999, 0.0, 0.19998875617518252, 1.5134098465684013e-10, 0.00017209873836836269, 1.9083891390306673e-09, 0.030004670269699246, 1.7863434180595366e-12, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000006, 1.2037062152420224e-35, 0.0010000000000000002, 4.70197740328915e-38, 1.980967016244811, 0.16331961992926691, 0.67595520421607391, 0.0049059853544546547, 2, 3, 3, 0.5, 0.55000000000000004, 0.4, 4.683229813664596, 8.2194704124834495, 31.017155092308275, 1.3743016814682283, 69
3, -0.29999999999999999, 0.71000000000000008, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 22.199999999999999, 6.6599999999999993, 0.0, 0.19187500000000002, 0.00053492187500000002, 76.75, 85.587500000000006, 0.0, 0.20001666506913315, 4.068220165478655e-11, 0.0002078834994328752, 1.1760036546847006e-08, 0.029999929320565687, 1.6327848713553302e-11, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000009, 1.2037062152420224e-35, 0.0010000000000000005, 4.70197740328915e-38, 1.8740208319335558, 0.28117150127505031, 0.57626151910039369, 0.013151765573698413, 4, 3, 3, 0.25, 0.28749999999999998, 0.4, 22.151561283274837, 113.23043231723395, 42.787453899136509, 22.72701498510839, 71
4, 0.050000000000000003, 0.14749999999999999, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 18.899999999999999, 0.28999999999999992, 0.0, 0.219, 0.00049150000000000007, 87.599999999999994, 78.640000000000001, 0.0, 0.19994437700337642, 1.1019249604011756e-11, 0.00020655595458023737, 7.7194079604144054e-09, 0.030001886699516971, 1.147766303708186e-12, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000006, 4.8148248609680896e-35, 0.0010000000000000002, 4.70197740328915e-38, 2.1171506497123689, 0.51168113694286632, 0.48359649122807002, 0.006504299613556308, 3, 3, 3, 0.29999999999999999, 0.30999999999999994, 0.4, 9.2239422084623328, 6.2715803247774229, 29.447714173144881, 4.292277815066269, 69
5, 2.5, 6.0499999999999998, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 174.25, 230.58750000000001, 0.0, 0.37637500000000002, 0.00062654687499999983, 150.55000000000001, 100.24750000000002, 0.0, 0.19999436282650557, 6.7589138513329925e-11, 0.00033851306109179832, 2.1027906252198097e-09, 0.030000105188500485, 2.9730131282620654e-13, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000006, 1.2037062152420224e-35, 0.0010000000000000002, 4.70197740328915e-38, 5.0279716697933203, 0.60608601846091448, 0.4884522670403505, 0.0026265259574686497, 3, 2, 3, 8.5999999999999996, 10.240000000000002, 0.4, 5.4942783922656613, 1.3745087917161807, 2.0678419806388981, 0.0083522837067667218, 175
6, 0.10000000000000001, 0.29000000000000004, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 20.100000000000001, 0.58999999999999986, 0.0, 0.21637499999999998, 0.00048717187500000003, 86.549999999999997, 77.947499999999991, 0.0, 0.19999229229488438, 4.6486357741855856e-11, 0.00014011749607322586, 4.6142322558051258e-09, 0.029992401485217545, 2.2692320856451683e-12, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000006, 1.2037062152420224e-35, 0.0010000000000000002, 4.70197740328915e-38, 3.1186028708741782, 0.3507361154278521, 0.55958020050125312, 0.0044768680394595521, 4, 3, 3, 0.29999999999999999, 0.20999999999999996, 0.4, 15.131161236424393, 13.506403156317415, 33.874272247958842, 2.0558504888460445, 69
7, 0.0, 0.0, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 1.0, 0.0, 0.0, 0.29549999999999998, 6.5375000000000112e-05, 118.2, 10.459999999999999, 0.0, 0.19980011201972425, 7.7037197775489434e-34, 5.0064338195326223e-05, 1.8367099231598242e-40, 0.03000175960039541, 1.2037062152420224e-35, 0.20000000000000001, 7.7037197775489434e-34, 0.030000000000000006, 4.8148248609680896e-35, 0.0010000000000000002, 4.70197740328915e-38, 3.6732097411561826, 0.0013113472091669178, 0.0, 0.0, 3, 3, 2, 0.0, 0.0, 0.4, nan, nan, 1.4118226022200333, 0.00072159252575090631, 180
8, 0.25, 0.1875, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 17.449999999999999, 3.3475000000000001, 0.0, 0.17900000000000002, 0.00033400000000000015, 71.599999999999994, 53.439999999999998, 0.0, 0.20007281808792485, 5.5336305649562122e-11, 7.8213332891148747e-05, 1.9118952666318961e-09, 0.029997840575212521, 3.2972601021965653e-12, 0.20000000000000004, 7.7037197775489434e-34, 0.030000000000000006, 1.2037062152420224e-35, 0.0010000000000000002, 4.70197740328915e-38, 3.3978246027390426, 0.50037754747518259, 0.33439413484692126, 0.0062633642474160854, 3, 3, 1, 0.0, 0.0, 0.4, 2.2973610496830315, 5.5927139116167055, 1.8695180979759525, 0.58119680968243104, 72
9, -0.10000000000000001, 0.19, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 18.149999999999999, 0.32749999999999996, 0.0, 0.097375000000000017, 0.00013904687500000001, 38.950000000000003, 22.247500000000002, 0.0, 0.20004710836282508, 3.886169693877852e-11, 0.00018947911875306594, 5.341019432552956e-09, 0.029985664399561164, 1.2723035014804523e-12, 0.20000000000000004, 0.0, 0.030000000000000009, 0.0, 0.0010000000000000005, 0.0, 3.6542723516608553, 0.35533449067394784, 0.82206742346061223, 0.0072594557530433453, 1, 1, 2, 0.25, 0.28749999999999998, 0.4, 17.230822153422771, 1.1929142956949219, 2.4521538989277896, 0.057383920635236875, 68
10, -0.25, 0.48749999999999999, 6, 0.2, 0.001, 0.03, 0.99, 10, 19.8, 20, 18.100000000000001, 2.3899999999999992, 0.0, 0.113625, 0.00016029687500000007, 45.450000000000003, 25.647500000000001, 0.0, 0.1999337454535989, 7.3794287829467551e-12, 0.0002241491978943029, 5.9007928670968732e-09, 0.030003592833474944, 1.2516817478208892e-12, 0.20000000000000001, 7.7037197775489434e-34, 0.030000000000000006, 4.8148248609680896e-35, 0.0010000000000000002, 4.70197740328915e-38, 2.598873714096714, 0.11442443841739876, 0.50252509337068163, 0.0083752249711840088, 2, 3, 2, 0.20000000000000001, 0.16000000000000006, 0.4, 9.6942110177404288, 1.7415355541066149, 29.410051473786517, 14.385876158852579, 69
