RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg,MeanDeaths,VarDeaths,RunTime
128, 1.5, 5.8499999999999996, 10, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 234.80000000000001, 72.059999999999988, 0.0, 1.9865000000000002, 0.0024227500000000004, 198.65000000000001, 24.227500000000003, 0.0, 0.10000018729855373, 2.1707012585633735e-12, 0.0001344371636278991, 3.3160291958205065e-09, 0.099997853852378499, 5.6740886145055165e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.7351907298931177, 0.092200604907692052, 0.25622140967144458, 8.8271289364209591e-05, 1, 2, 3, 22.550000000000001, 34.447499999999998, 0.4, 1.7117174447957269, 0.0082427191028035633, 1.5912738950721697, 0.0023517335447760966, 2.7999999999999998, 3.7600000000000002, 219
129, 0.0, 0.0, 70, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 34.0, 0.0, 0.0, 10.003, 0.36659100000000011, 1000.3, 3665.9100000000008, 0.0, 0.10001134864479484, 1.9259299443872359e-34, 4.3189059059257587e-06, 3.1113758045601628e-11, 0.10002978692032885, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 3.485653650070065, 0.45779772467330992, 0.0073529411764705881, 0.00050821799307958497, 3, 3, 2, 0.55000000000000004, 0.44750000000000006, 0.4, 1.1408199643493764, 0.036222559028472837, 1.7417855757813416, 0.00030621721139726516, 0.34999999999999998, 0.22749999999999998, 121
130, 0.0, 0.10000000000000001, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 26.600000000000001, 0.24000000000000007, 0.0, 3.9040000000000008, 0.026733999999999997, 390.39999999999998, 267.34000000000003, 0.0, 0.10002694944407405, 1.4573755043835264e-11, 1.5475844491197373e-05, 1.9166799300336773e-11, 0.099987382928533833, 2.9753087190375871e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 2.9955418979234381, 0.22814372796689947, 0.052421652421652407, 0.00031282213618395938, 1, 3, 2, 0.14999999999999999, 0.22749999999999998, 0.4, 1.9629629629629626, 0.24256783630003015, 1.8315036374440754, 0.0012748444785932659, 0.14999999999999999, 0.1275, 145
131, 0.10000000000000001, 0.090000000000000011, 10, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 25.300000000000001, 0.51000000000000001, 0.0, 4.246999999999999, 0.018511000000000038, 424.69999999999999, 185.11000000000004, 0.0, 0.10000247864802736, 3.8628336189599483e-12, 3.4218455021010959e-05, 1.7950947321084608e-11, 0.099994330203009449, 2.698179732718439e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.5708393999771204, 0.10410433510075223, 0.16807692307692307, 0.00029906311637080868, 1, 3, 3, 0.25, 0.1875, 0.4, 5.5123188405797103, 5.3037116754846148, 3.2039435997673835, 0.00074299399544863526, 0.10000000000000001, 0.090000000000000011, 219
132, -0.14999999999999999, 0.22749999999999995, 4, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 21.850000000000001, 0.72749999999999981, 0.0, 1.9855000000000005, 0.0029947500000000018, 198.55000000000001, 29.947499999999998, 0.0, 0.10000159848308987, 9.7624034840614462e-13, 0.0001193184444297865, 9.2129814320165552e-09, 0.099987009385289219, 3.6175280520763267e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.4887539304394282, 0.10253302526562877, 0.38054300771692068, 0.0021315324483670794, 4, 3, 3, 0.34999999999999998, 0.22749999999999998, 0.4, 3.4294184076792762, 1.8212002694915814, 7.4716416654525943, 0.079194163549882707, 0.20000000000000001, 0.16000000000000006, 147
133, -0.10000000000000001, 0.090000000000000011, 6, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 19.25, 0.78749999999999998, 0.0, 1.165, 0.0051649999999999969, 116.5, 51.649999999999999, 0.0, 0.099975698465971208, 7.9565621499683299e-12, 6.6831330643384577e-05, 1.6928153369467151e-10, 0.099997350595165652, 4.163561559447053e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.4507553082008504, 0.050959055291405618, 0.26002923976608194, 0.0027664332615163641, 3, 3, 2, 0.10000000000000001, 0.090000000000000011, 0.4, 2.3618851049191609, 0.84098558584080352, 3.3468541423662557, 0.031613490832973039, 0.10000000000000001, 0.090000000000000011, 129
134, 0.0, 0.0, 0, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.099975750216410017, 0.0, 0.00025000489599837528, 0.0, 0.099984543861544081, 0.0, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, nan, nan, 1.0, 0.0, 4, 3, 1, 0.0, 0.0, 0.4, 0.90909090909090895, 1.4876033057851239, nan, nan, 0.0, 0.0, 119
135, 0.0, 0.0, 0, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 7.0, 0.0, 0.0, 0.05000000000000001, 4.8148248609680896e-35, 5.0, 0.0, 0.0, 0.10005061497334451, 1.9259299443872359e-34, 0.00024988497652553629, 0.0, 0.10000717902415898, 0.0, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 3.8739584419749802, 0.24306861972820956, 1.0, 0.0, 4, 2, 3, 0.0, 0.0, 0.4, 4.761904761904761, 7.8886090522101181e-31, 0.0, 0.0, 0.0, 0.0, 219
136, 0.40000000000000002, 1.4399999999999999, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 146.94999999999999, 10.3475, 0.0, 14.508500000000002, 0.29607274999999988, 1450.8499999999999, 2960.7275, 0.0, 0.10002615567895412, 3.8690909371075094e-12, 5.3753021222549155e-05, 1.544784783122725e-09, 0.10000605749528871, 2.2666492509524942e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.9288905875910136, 0.1345892788819934, 0.098612481501634708, 7.0046794383054277e-05, 2, 2, 2, 9.0500000000000007, 7.347500000000001, 0.4, 2.0909833232999429, 0.025251465284381224, 2.5290413271270937, 0.00075023229189047792, 1.3999999999999999, 2.2399999999999998, 219
137, 0.20000000000000001, 0.16000000000000003, 6, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 24.0, 0.5, 0.0, 3.0979999999999999, 0.0097459999999999995, 309.80000000000001, 97.460000000000008, 0.0, 0.099984082418743306, 1.1300997858282938e-11, 6.9493558584308359e-05, 7.3497587090117238e-09, 0.1000143844293454, 5.7306327450416946e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.1441124936919256, 0.03892173757549329, 0.18966337285902507, 0.00042965103388238818, 2, 3, 3, 0.14999999999999999, 0.1275, 0.4, 4.5391304347826082, 1.2159457784582377, 3.6302308344386534, 0.0065578404059788041, 0.050000000000000003, 0.047499999999999987, 219
138, 2.25, 10.487500000000001, 24, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 500.39999999999998, 132.04000000000002, 0.0, 8.4155000000000015, 0.1479147499999999, 841.54999999999995, 1479.1474999999998, 0.0, 0.10000758779537859, 3.1897910505724484e-13, 6.2892954933232512e-05, 4.8543911919035069e-10, 0.0999940659933376, 4.4012177644168095e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 3.1722068787342628, 0.73101008514383914, 0.15798520638300573, 0.00016165544230258434, 3, 2, 3, 35.299999999999997, 55.210000000000001, 0.4, 2.3832492171786317, 0.0094786659913859567, 1.3760587257516232, 0.00011279566323411172, 4.7000000000000002, 3.5099999999999993, 219
139, 0.29999999999999999, 0.6100000000000001, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 27.399999999999999, 2.7399999999999993, 0.0, 3.5755000000000003, 0.041054750000000008, 357.55000000000001, 410.54750000000001, 0.0, 0.10002289923160404, 3.4971026328552631e-11, 5.0975373207297036e-05, 6.8008573229824391e-09, 0.1000488814844757, 3.339419725921275e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.5187926377057113, 0.18166555743576646, 0.12100922066439308, 0.00075906079897113284, 1, 3, 2, 0.14999999999999999, 0.1275, 0.4, 1.8670376960481909, 0.15443817349981742, 2.7939750803258212, 0.027359475257771777, 0.20000000000000001, 0.16000000000000006, 129
140, 0.0, 0.0, 1, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 10.0, 0.0, 0.0, 0.13600000000000004, 7.4000000000000091e-05, 13.6, 0.73999999999999999, 0.0, 0.10005673490138452, 0.0, 0.00025001458778286216, 0.0, 0.100007513457983, 0.0, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.5644802542965945, 0.066336044993598089, 1.0, 0.0, 3, 2, 2, 0.0, 0.0, 0.4, 0.0, 0.0, 1.0947385947385946, 0.079365495199661046, 0.0, 0.0, 120
141, 13.699999999999999, 22.110000000000003, 90, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 3267.5999999999999, 6537.9400000000005, 0.0, 32.765499999999996, 2.6188847500000003, 3276.5500000000002, 26188.8475, 0.0, 0.10000106833675401, 6.1248330343736132e-14, 7.6919412931322518e-05, 8.0393067458465617e-11, 0.1000003510002293, 5.9640092014066647e-14, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 4.850085068942855, 1.3848014706799892, 0.13484566582040089, 6.1988720705101301e-05, 3, 1, 2, 193.5, 213.65000000000001, 0.4, 1.5555776542857966, 0.00026835790724508623, 1.4235492238341352, 0.00031882502037688107, 31.350000000000001, 49.327500000000001, 219
142, 0.10000000000000001, 0.28999999999999992, 1, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 18.899999999999999, 0.58999999999999986, 0.0, 0.96199999999999997, 0.0037860000000000003, 96.200000000000003, 37.859999999999999, 0.0, 0.099974808727346542, 4.4151140772086186e-11, 0.00025044663545136967, 3.0030947391516005e-08, 0.10002358351087333, 4.620258969265081e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.8642514655289784, 0.090592263813699808, 0.69909356725146199, 0.00082714253958482875, 2, 2, 2, 0.75, 0.98750000000000004, 0.4, 6.814069487444101, 3.2875478262083773, 16.436666123185258, 0.07322190032889149, 0.14999999999999999, 0.1275, 219
143, 0.40000000000000002, 2.1399999999999997, 4, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 158.30000000000001, 10.41, 0.0, 0.23749999999999999, 0.00027875000000000008, 23.75, 2.7875000000000001, 0.0, 0.099992140915643318, 2.4631178063005007e-12, 0.00014869789848989188, 2.7908044594224686e-09, 0.09999717541588482, 2.1424548051086137e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.8803175030286419, 0.21721831537982425, 0.36131944761312201, 0.0027408948637199959, 1, 1, 3, 11.199999999999999, 36.160000000000004, 0.4, 4.4597179169465369, 0.43130957178177376, 2.6404447404447402, 0.14654411411998361, 1.3999999999999999, 1.1400000000000003, 219
144, 0.34999999999999998, 0.32750000000000001, 28, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 116.8, 5.3600000000000012, 0.0, 17.7895, 0.40520474999999961, 1778.95, 4052.0474999999997, 0.0, 0.10000120179271996, 1.4238850840687192e-12, 4.4448276187167942e-05, 1.7508972397166399e-09, 0.10000265670849195, 1.8000509267447234e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 3.3731691798670509, 0.48338115430639467, 0.051782178389485976, 7.36348598469618e-05, 4, 2, 2, 11.1, 9.3900000000000006, 0.4, 1.7592038942912223, 0.014502161289244234, 2.3752053646707401, 0.0019551487018366, 0.80000000000000004, 1.0600000000000001, 219
145, 3.5, 8.25, 32, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 394.85000000000002, 399.72749999999996, 0.0, 6.7725000000000009, 0.03720875000000002, 677.25, 372.08749999999998, 0.0, 0.10000022193794997, 7.237789126521612e-13, 8.498352960976862e-05, 7.5798984112096921e-10, 0.099997208451314268, 4.5098880364578294e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.1162708227163955, 0.18427714989115934, 0.095993116973843912, 3.3127687725504051e-05, 1, 2, 2, 49.149999999999999, 26.527499999999996, 0.4, 1.5273093555865906, 0.0034307621269154495, 2.0734809900757663, 0.0024165997503317739, 3.8500000000000001, 3.2275, 219
146, 0.10000000000000001, 0.38999999999999996, 2, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 42.899999999999999, 0.78999999999999981, 0.0, 4.2904999999999998, 0.015554750000000003, 429.05000000000001, 155.54750000000001, 0.0, 0.10000017604478502, 2.6444881369016822e-12, 6.9078007377824322e-05, 5.3760458869934983e-09, 0.099999261038563297, 9.6031099808148833e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.7432982375728403, 0.1064143459006798, 0.18653604147790193, 0.00071454301778981508, 4, 1, 1, 1.6499999999999999, 1.4274999999999998, 0.4, 1.3339251030686083, 0.20617482280362656, 1.3544010124009778, 0.025372152866184446, 0.34999999999999998, 0.22749999999999998, 219
147, 0.10256410256410256, 0.19460880999342534, 6, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 20.050000000000001, 0.047499999999999994, 0.0, 2.5564102564102562, 0.026561472715318876, 255.64102564102564, 265.61472715318865, 0.0, 0.099995220475891433, 4.0367726753862268e-11, 7.3582015193283658e-05, 1.8857566308737507e-08, 0.09991641065563131, 8.4060151131131542e-11, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.7701147807696174, 0.15639659448406656, 0.12580691295861568, 0.00099598319975703967, 3, 3, 2, 0.20512820512820512, 0.16305062458908609, 0.4, 2.10271783027201, 0.40691508302312801, 2.3508095345052875, 0.0061595662596452706, 0.12820512820512819, 0.11176857330703485, 219
148, -0.10000000000000001, 0.29000000000000004, 4, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 38.350000000000001, 0.32750000000000001, 0.0, 1.1970000000000001, 0.0029610000000000014, 119.7, 29.610000000000003, 0.0, 0.099970574446555133, 1.7906655510645492e-11, 0.00012460123756027663, 5.5590295086938434e-09, 0.10001629630817646, 8.3759101544841676e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 2.5110226633946224, 0.18846982945977828, 0.38969982127876862, 0.00043852041617546309, 3, 2, 2, 3.5, 3.25, 0.4, 2.5008510534826316, 0.19919510735571841, 1.5350919003807009, 0.002359550583016309, 0.40000000000000002, 0.24000000000000007, 219
149, 0.10000000000000001, 0.18999999999999997, 12, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 43.5, 1.1499999999999999, 0.0, 4.6985000000000001, 0.034592750000000026, 469.85000000000002, 345.92749999999995, 0.0, 0.099991897089212703, 2.0607058687451503e-12, 2.4077804007683578e-05, 2.3672130018827589e-09, 0.099993000364938162, 2.5039308982339758e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.6621126171842782, 0.088533038484375118, 0.04230242625591462, 0.00015388840220585003, 2, 3, 1, 0.34999999999999998, 0.42749999999999994, 0.4, 1.2783282136657066, 0.20387826743109572, 1.3515102442751703, 0.027918102617925301, 0.14999999999999999, 0.22749999999999998, 182
150, 10.050000000000001, 25.247499999999999, 40, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 1723.0999999999999, 2816.5900000000006, 0.0, 2.7565, 0.0081427499999999989, 275.64999999999998, 81.427499999999981, 0.0, 0.10000362705872842, 8.2987392978660218e-14, 0.00011864357806986919, 1.6288068779401227e-10, 0.10000101058641649, 8.8867010664265174e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.8476018671693963, 0.12689637427549758, 0.24772901482601509, 9.4080276341279348e-05, 1, 1, 3, 92.099999999999994, 318.28999999999996, 0.4, 1.4498034611199118, 0.0025011128460440692, 1.7615142317358743, 0.0096573832755925022, 17.600000000000001, 24.739999999999998, 163
151, 0.050000000000000003, 0.2475, 14, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 29.550000000000001, 0.54749999999999976, 0.0, 6.3345000000000002, 0.02472475, 633.45000000000005, 247.2475, 0.0, 0.10000233120208121, 7.3015708157017755e-12, 4.582130994702215e-05, 9.6538726302014551e-09, 0.10003488765521291, 2.5239873783513995e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.774068136349253, 0.045249824353464238, 0.040233592880978865, 0.00050833007850494829, 2, 3, 3, 0.34999999999999998, 0.22749999999999998, 0.4, 15.521855559675359, 6.6340362184002757, 3.676945981973256, 0.0013733953381176421, 0.20000000000000001, 0.16000000000000006, 219
152, 1.95, 4.6475, 12, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 427.44999999999999, 112.74749999999999, 0.0, 4.0145, 0.056334750000000003, 401.44999999999999, 563.34750000000008, 0.0, 0.099998850157877614, 2.6244151672207956e-12, 0.00011134384900355395, 7.3259480262090381e-10, 0.10000763998966308, 1.1089681919779069e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.9212174634742862, 0.10234478551774211, 0.1984003303660378, 3.9524025869291033e-05, 3, 1, 3, 25.149999999999999, 14.727499999999997, 0.4, 1.7017578067540662, 0.0079685256749098248, 1.4050673621169123, 0.00042811674865954867, 4.75, 3.3875000000000002, 219
153, 1.25, 2.6875, 14, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 173.30000000000001, 74.609999999999985, 0.0, 2.8799999999999999, 0.014539999999999989, 288.0, 145.40000000000001, 0.0, 0.099991748736908234, 7.5734035929464626e-12, 7.1263579976856782e-05, 1.4168862024900805e-09, 0.10002124914463048, 1.7666486614361575e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 2.235184795287227, 0.16411772989056075, 0.14362236270320791, 0.00016738502188156433, 1, 2, 2, 14.800000000000001, 18.160000000000004, 0.4, 3.2828565036169559, 0.050336667773565921, 1.3950153138992001, 0.0010739101352837416, 1.3, 0.90999999999999992, 219
154, 2.25, 2.9874999999999998, 50, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 438.89999999999998, 183.88999999999999, 0.0, 43.152999999999999, 3.5590410000000006, 4315.3000000000002, 35590.409999999996, 0.0, 0.099996182533614059, 2.1435766147364667e-13, 5.2709388500582995e-05, 6.8753833935700163e-10, 0.099989657718133521, 7.239600650629212e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.0745157556902125, 0.16620537409467215, 0.079587350538345508, 7.7287754532230716e-05, 4, 2, 3, 37.549999999999997, 34.547499999999999, 0.4, 5.120113241038224, 0.070792970673150379, 2.634655020565932, 0.00022888312405342751, 3.8500000000000001, 3.4275000000000007, 219
155, 0.0, 0.064516129032258063, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 32.450000000000003, 0.24749999999999997, 0.0, 7.058709677419353, 0.10327575442247658, 705.87096774193549, 1032.757544224766, 0.0, 0.10002159955471106, 1.2133511672156799e-12, 4.9169501863614908e-06, 1.2267968586444835e-11, 0.099984365071036863, 2.6224303381680932e-14, 0.10000000000000003, 7.7037197775489434e-34, 0.10000000000000003, 7.7037197775489434e-34, 0.01, 3.009265538105056e-36, 1.4291529257769364, 0.021343529966901423, 0.0097751710654936444, 0.0002006633356552948, 3, 3, 3, 0.41935483870967744, 0.2434963579604579, 0.4, 6.5020653990477104, 3.7428354166977198, 2.5661603630325369, 0.00036705571204867, 0.19354838709677419, 0.22060353798126955, 219
156, 0.14999999999999999, 0.1275, 16, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 42.100000000000001, 1.6899999999999999, 0.0, 4.0670000000000002, 0.056330999999999999, 406.69999999999999, 563.31000000000006, 0.0, 0.099997975663706717, 1.0891344878052022e-12, 7.2565257361225386e-06, 1.6127775624895473e-11, 0.10001624880983964, 3.0513690339232953e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.7273861615255488, 0.21112345090211387, 0.019209511654917213, 0.0002629749434986178, 2, 3, 1, 0.25, 0.38750000000000001, 0.4, 1.3554604310418266, 0.21784947555886996, 1.3539990489773401, 0.017165700588005456, 0.20000000000000001, 0.26000000000000012, 134
157, 0.10000000000000001, 0.19, 14, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 24.949999999999999, 0.84749999999999992, 0.0, 3.7810000000000001, 0.023968999999999997, 378.10000000000002, 239.68999999999997, 0.0, 0.099962225580752267, 1.454188104770341e-11, 0.00011258501765334914, 3.9042261621587962e-08, 0.099989667239824914, 3.2284502335864847e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.4421469354493865, 0.12945424585819273, 0.13025641025641027, 0.0004187836949375411, 2, 3, 2, 0.10000000000000001, 0.090000000000000011, 0.4, 3.479152731326645, 0.26881362251727237, 1.9249855861839804, 0.00050972491944783539, 0.25, 0.28749999999999998, 173
158, 0.65000000000000002, 1.7274999999999998, 6, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 91.450000000000003, 15.247500000000002, 0.0, 1.5805000000000002, 0.00991475, 158.05000000000001, 99.147499999999994, 0.0, 0.10000377600026771, 1.5468224419881746e-12, 0.00013451402352858709, 5.4617577381332927e-09, 0.10000305163174059, 9.1091523731295035e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.8454417486600221, 0.069240859069622129, 0.17631589902704226, 0.00018256295271902031, 3, 1, 2, 10.4, 17.839999999999996, 0.4, 2.0565065491400554, 0.033551756021625023, 1.2694249188961566, 0.0054052656283678432, 1.05, 0.94750000000000001, 219
159, 10.050000000000001, 20.247499999999999, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 670.35000000000002, 3542.3275000000003, 0.0, 2.9739999999999998, 0.052763999999999991, 297.39999999999998, 527.6400000000001, 0.0, 0.099994562595035696, 9.2541167890633111e-13, 0.00018034549409401296, 1.7030753168228079e-09, 0.10000615822031989, 1.0559872950760195e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.7212868177688254, 0.040532594212057516, 0.32638163864571934, 0.00011045202312874002, 3, 1, 3, 57.149999999999999, 78.427500000000009, 0.4, 1.8924969677180219, 0.0068491749240571888, 1.6731641702610627, 0.0037214237365494562, 5.3499999999999996, 4.5275000000000007, 128
160, 0.0, 0.10000000000000001, 32, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 42.649999999999999, 0.22750000000000004, 0.0, 12.308499999999999, 0.13639275000000003, 1230.8499999999999, 1363.9275000000002, 0.0, 0.10000779947219703, 7.5117973896232909e-13, 9.1045612481469747e-06, 1.1092342135394256e-11, 0.09997923951199153, 1.3749447511425738e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.6184966322512342, 0.10807671965105137, 0.026937984496124036, 0.00018105254540972689, 4, 3, 3, 1.1000000000000001, 1.3900000000000001, 0.4, 5.8550090484293538, 1.1933494433641629, 2.4697348039293621, 0.0034926364672173706, 0.14999999999999999, 0.1275, 219
161, 0.14999999999999999, 0.1275, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 44.450000000000003, 0.64749999999999985, 0.0, 8.1050000000000004, 0.058494999999999998, 810.5, 584.95000000000005, 0.0, 0.099998489756109643, 4.2119376119111679e-12, 1.8802944563499567e-05, 2.3569468869095736e-09, 0.09997597797297253, 2.0632712835416547e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.7151152803136576, 0.11188115630360165, 0.021214317083882293, 0.0001204170410835359, 1, 3, 1, 0.34999999999999998, 0.32749999999999996, 0.4, 1.4097110057676285, 0.37078915243969313, 1.3074668123504807, 0.0041594104848778355, 0.050000000000000003, 0.047499999999999987, 219
162, 0.94999999999999996, 1.1475000000000002, 50, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 205.84999999999999, 30.427500000000002, 0.0, 31.191499999999998, 1.2686427499999999, 3119.1500000000001, 12686.4275, 0.0, 0.10000183941962781, 1.0402974530208219e-12, 6.6524140185683363e-05, 2.0736087689875011e-09, 0.0999932389749697, 9.0283758521990869e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 5.6132959401898779, 0.30303775362672208, 0.054288137264807503, 4.9849690399652354e-05, 2, 2, 2, 20.300000000000001, 18.210000000000001, 0.4, 1.6533727696894478, 0.0054538584650566961, 2.0458374252065661, 0.001107932862572487, 1.95, 1.7474999999999998, 219
